EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
HashMapUsage,1,0,8317.005173500002,5310.0,8222.376361000002,5221.0,0,0
HashMapUsage,1,0,8326.2737415,5315.0,8225.721228499999,5225.0,0,0
HashMapUsage,1,0,8352.3660775,5316.0,8234.165259499998,5316.0,0,0
HashMapUsage,1,0,8376.479497999999,5316.0,8285.971175,5317.0,0,0
HashMapUsage,1,0,8428.761492999998,5318.0,8357.737662500002,5317.0,0,0
HashMapUsage,1,0,8442.067244999998,5318.0,8370.150374999997,5318.0,0,0
HashMapUsage,1,0,8444.061930000002,5321.0,8380.9308415,5320.0,0,0
HashMapUsage,1,0,8471.869637,5327.0,8385.010534000001,5321.0,0,0
HashMapUsage,1,0,8493.06873,5412.0,8392.645083,5335.0,0,0
HashMapUsage,1,0,8503.8908835,5416.0,8434.698034000003,5368.0,0,0
HashMapUsage,1,0,8561.4750045,5417.0,8439.074816,5371.0,0,0
HashMapUsage,1,0,8572.7115355,5418.0,8446.294033,5412.0,0,0
HashMapUsage,1,0,8578.876198,5418.0,8472.4732235,5416.0,0,0
HashMapUsage,1,0,8597.367556999998,5419.0,8511.967493000002,5420.0,0,0
HashMapUsage,1,0,8777.917863,5421.0,8562.695919999998,5422.0,0,0
HashMapUsage,1,0,8799.3745175,5421.0,8600.344582500002,5436.0,0,0
HashMapUsage,1,0,8816.141845999999,5518.0,8690.037824000003,5520.0,0,0
HashMapUsage,1,0,8988.762055,5520.0,8796.2630295,5614.0,0,0
HashMapUsage,1,0,7953.1981000000005,5111.0,7827.0556355,5074.0,0,0
HashMapUsage,1,0,8013.911844000001,5117.0,7878.741808500001,5119.0,0,0
HashMapUsage,1,0,8020.619373999997,5125.0,8087.7324345,5121.0,0,0
HashMapUsage,1,0,8165.315112499997,5216.0,8099.458015000003,5219.0,0,0
HashMapUsage,1,0,8176.9619375,5217.0,8108.208723999999,5223.0,0,0
HashMapUsage,1,0,8185.00282,5217.0,8120.846225500001,5226.0,0,0
HashMapUsage,1,0,8198.820944,5218.0,8142.543511499999,5274.0,0,0
HashMapUsage,1,0,8210.313817500002,5219.0,8209.650606999998,5278.0,0,0
HashMapUsage,1,0,8218.047749999998,5219.0,8234.482371999997,5315.0,0,0
HashMapUsage,1,0,8229.609323500003,5220.0,8260.141932999999,5316.0,0,0
HashMapUsage,1,0,8260.580426,5223.0,8281.019022,5317.0,0,0
HashMapUsage,1,0,8309.3717685,5225.0,8282.284363500003,5319.0,0,0
HashMapUsage,1,0,8321.944891999998,5226.0,8295.233648000001,5320.0,0,0
HashMapUsage,1,0,8333.691771999998,5267.0,8295.376685499998,5321.0,0,0
HashMapUsage,1,0,8343.030861,5269.0,8305.999429500003,5322.0,0,0
HashMapUsage,1,0,8399.3466565,5305.0,8324.116936,5369.0,0,0
HashMapUsage,1,0,8426.727002,5322.0,8405.432865000002,5417.0,0,0
HashMapUsage,1,0,8429.298658999998,5322.0,8410.6015295,5420.0,0,0
HashMapUsage,1,0,8444.995698499999,5326.0,8414.870143,5423.0,0,0
HashMapUsage,1,0,8480.638874,5410.0,8497.9151235,5425.0,0,0
HashMapUsage,1,0,8486.481184,5417.0,8514.6972555,5516.0,0,0
HashMapUsage,1,0,8534.796369000002,5418.0,8532.077915500002,5518.0,0,0
HashMapUsage,1,0,8541.073838,5419.0,8562.888402000004,5519.0,0,0
HashMapUsage,1,0,8548.875109000002,5420.0,8585.619998999999,5610.0,0,0
HashMapUsage,1,0,8680.825479000001,5623.0,8620.261225999999,5656.0,0,0
HashMapUsage,1,0,7858.233247500001,5118.0,7909.284917500003,5124.0,0,0
HashMapUsage,1,0,7884.645461000001,5121.0,7937.8560345000005,5195.0,0,0
HashMapUsage,1,0,7903.612436500002,5121.0,7942.7482045,5209.0,0,0
HashMapUsage,1,0,7932.396107500001,5123.0,8088.8790420000005,5215.0,0,0
HashMapUsage,1,0,7959.768503,5168.0,8124.666619500001,5215.0,0,0
HashMapUsage,1,0,8016.052361,5168.0,8168.851546999999,5217.0,0,0
HashMapUsage,1,0,8078.355229499998,5168.0,8170.845132500001,5220.0,0,0
HashMapUsage,1,0,8104.707152,5215.0,8183.133584999997,5265.0,0,0
HashMapUsage,1,0,8113.020109500001,5217.0,8186.623046,5265.0,0,0
HashMapUsage,1,0,8271.2116475,5218.0,8193.860011,5268.0,0,0
HashMapUsage,1,0,8394.3725875,5220.0,8241.574302,5272.0,0,0
HashMapUsage,1,0,8411.7915065,5275.0,8282.310504,5316.0,0,0
HashMapUsage,1,0,8427.601409500001,5307.0,8319.6442225,5318.0,0,0
HashMapUsage,1,0,8432.153138999998,5317.0,8454.447434499998,5318.0,0,0
HashMapUsage,1,0,8434.472721499998,5318.0,8491.184630000002,5319.0,0,0
HashMapUsage,1,0,8445.605473000001,5318.0,8500.7379865,5321.0,0,0
HashMapUsage,1,0,8469.851025,5318.0,8503.456538499997,5323.0,0,0
HashMapUsage,1,0,8512.549611999999,5319.0,8504.6415645,5325.0,0,0
HashMapUsage,1,0,8546.919501500002,5321.0,8569.931662000003,5416.0,0,0
HashMapUsage,1,0,8564.906813,5365.0,8582.977262000002,5417.0,0,0
HashMapUsage,1,0,8596.522674,5369.0,8597.894917500005,5419.0,0,0
HashMapUsage,1,0,8635.763845000001,5419.0,8605.566930500001,5420.0,0,0
HashMapUsage,1,0,8672.588559999998,5424.0,8628.708655,5420.0,0,0
HashMapUsage,1,0,8743.2314295,5517.0,8659.1983845,5478.0,0,0
HashMapUsage,1,0,8773.165639000003,5522.0,8692.17727,5567.0,0,0
HashMapUsage,1,0,7927.449177500001,5121.0,7868.807158500001,5118.0,0,0
HashMapUsage,1,0,7992.815880000002,5168.0,8046.241759499999,5118.0,0,0
HashMapUsage,1,0,8003.8254875,5203.0,8067.120235999999,5119.0,0,0
HashMapUsage,1,0,8070.212089499998,5213.0,8086.8681135,5163.0,0,0
HashMapUsage,1,0,8093.1562945,5218.0,8107.318733999998,5216.0,0,0
HashMapUsage,1,0,8155.603024499999,5219.0,8115.962938499999,5217.0,0,0
HashMapUsage,1,0,8180.394085999999,5221.0,8194.340750000001,5219.0,0,0
HashMapUsage,1,0,8182.148310499999,5223.0,8197.4145065,5221.0,0,0
HashMapUsage,1,0,8189.367800999999,5223.0,8213.656518499998,5267.0,0,0
HashMapUsage,1,0,8194.095732000002,5223.0,8240.221682499998,5268.0,0,0
HashMapUsage,1,0,8263.657538,5267.0,8266.048180500002,5269.0,0,0
HashMapUsage,1,0,8318.477141,5315.0,8268.382020000005,5317.0,0,0
HashMapUsage,1,0,8345.417029000002,5317.0,8277.672258,5318.0,0,0
HashMapUsage,1,0,8352.228786000003,5318.0,8278.7514655,5320.0,0,0
HashMapUsage,1,0,8375.264498999997,5319.0,8314.5480115,5322.0,0,0
HashMapUsage,1,0,8390.959573000002,5319.0,8396.076633499999,5324.0,0,0
HashMapUsage,1,0,8463.128136999998,5319.0,8418.121708,5324.0,0,0
HashMapUsage,1,0,8469.545658500001,5320.0,8419.244994500003,5325.0,0,0
HashMapUsage,1,0,8511.833983999997,5320.0,8434.9682945,5368.0,0,0
HashMapUsage,1,0,8515.896299,5321.0,8492.987761,5420.0,0,0
HashMapUsage,1,0,8550.511297,5415.0,8493.210990500002,5420.0,0,0
HashMapUsage,1,0,8588.4727165,5420.0,8511.8527,5421.0,0,0
HashMapUsage,1,0,8648.033306000001,5421.0,8543.068029,5422.0,0,0
HashMapUsage,1,0,8687.757425500002,5518.0,8638.751502000005,5469.0,0,0
HashMapUsage,1,0,8775.408522500002,5609.0,8720.59477,5522.0,0,0
HashMapUsage,1,1,18371.546852000007,43096.0,21845.573880000004,42851.0,43,34
HashMapUsage,1,1,18525.52367800001,43128.0,21962.844818999994,42907.0,43,34
HashMapUsage,1,1,18573.619549500003,43317.0,22325.17065449997,42943.0,43,34
HashMapUsage,1,1,18732.06048500001,43399.0,22356.832614500003,42956.0,43,34
HashMapUsage,1,1,18751.010736499997,43410.0,22391.162756000005,42997.0,43,34
HashMapUsage,1,1,18865.958461500006,43448.0,22425.210895499986,43006.0,43,34
HashMapUsage,1,1,18870.639398,43453.0,22471.686946,43009.0,43,34
HashMapUsage,1,1,18892.196942000002,43457.0,22620.582605999996,43016.0,43,34
HashMapUsage,1,1,18894.854379999993,43462.0,22629.601318,43051.0,43,34
HashMapUsage,1,1,18923.682099999984,43462.0,22730.364556500022,43055.0,43,34
HashMapUsage,1,1,19003.548419000002,43463.0,22769.204716000007,43066.0,43,34
HashMapUsage,1,1,19022.037699999986,43466.0,22782.279920000004,43095.0,43,34
HashMapUsage,1,1,19170.635933000005,43466.0,22805.9935905,43097.0,43,34
HashMapUsage,1,1,19254.417157499996,43467.0,22838.583993999997,43107.0,43,34
HashMapUsage,1,1,19274.5157525,43504.0,22856.478728000002,43163.0,43,34
HashMapUsage,1,1,19285.946988000003,43566.0,22892.095712000017,43164.0,43,34
HashMapUsage,1,1,19298.790364999975,43579.0,22911.626846499992,43199.0,43,34
HashMapUsage,1,1,19372.290995000003,43594.0,22912.8452415,43204.0,43,34
HashMapUsage,1,1,19423.3184335,43596.0,22933.373144999987,43242.0,43,34
HashMapUsage,1,1,19707.158369999997,43602.0,22955.975408500002,43256.0,43,34
HashMapUsage,1,1,19733.808769499996,43609.0,23033.307877999992,43258.0,43,34
HashMapUsage,1,1,19768.08478450001,43617.0,23252.306537000004,43265.0,43,34
HashMapUsage,1,1,20022.179327500005,43657.0,23374.82650700001,43268.0,43,34
HashMapUsage,1,1,22825.533332000003,43660.0,23658.9653825,43302.0,43,34
HashMapUsage,1,1,24068.977289500017,43665.0,23685.653832999997,43303.0,43,34
HashMapUsage,1,1,18504.133257500012,40327.0,21718.182677500015,40005.0,62,52
HashMapUsage,1,1,18750.419591499995,40460.0,22061.90065550001,40010.0,62,52
HashMapUsage,1,1,18842.549206500014,40463.0,22196.77812300001,40013.0,62,52
HashMapUsage,1,1,18875.2055,40466.0,22432.962714000005,40049.0,62,52
HashMapUsage,1,1,18887.209508000014,40505.0,22443.732065,40050.0,62,52
HashMapUsage,1,1,18970.313312000002,40509.0,22481.934997000008,40065.0,62,52
HashMapUsage,1,1,19013.113280999987,40510.0,22551.984796,40092.0,62,52
HashMapUsage,1,1,19019.163405500007,40547.0,22614.37103249998,40104.0,62,52
HashMapUsage,1,1,19080.53923649997,40554.0,22679.26124649998,40154.0,62,52
HashMapUsage,1,1,19139.394938499994,40561.0,22704.644574000005,40166.0,62,52
HashMapUsage,1,1,19151.4383665,40564.0,22738.119256499984,40183.0,62,52
HashMapUsage,1,1,19160.540297000007,40566.0,22858.535343,40200.0,62,52
HashMapUsage,1,1,19212.766105,40568.0,22893.420940000004,40203.0,62,52
HashMapUsage,1,1,19259.599475499977,40570.0,22950.044087000013,40250.0,62,52
HashMapUsage,1,1,19272.991304500003,40598.0,23090.032704500005,40252.0,62,52
HashMapUsage,1,1,19285.291881000005,40602.0,23181.60516049997,40253.0,62,52
HashMapUsage,1,1,19305.587637499997,40603.0,23236.905224999984,40253.0,62,52
HashMapUsage,1,1,19310.180657499997,40667.0,23298.710494500003,40275.0,62,52
HashMapUsage,1,1,19311.183652,40701.0,23305.524319999986,40280.0,62,52
HashMapUsage,1,1,19328.66468449998,40705.0,23436.199372999992,40295.0,62,52
HashMapUsage,1,1,19356.812463500006,40706.0,23566.159840000015,40355.0,62,52
HashMapUsage,1,1,19496.136171000006,40758.0,23574.161657499997,40367.0,62,52
HashMapUsage,1,1,19544.256674499993,40762.0,23615.274198999992,40466.0,62,52
HashMapUsage,1,1,19974.05445599999,40762.0,24199.971416999986,40505.0,62,52
HashMapUsage,1,1,20404.390176500005,40764.0,25452.79559,40559.0,62,52
HashMapUsage,1,1,19410.762073500016,41807.0,23460.11770249999,41406.0,122,70
HashMapUsage,1,1,19777.574493999997,41894.0,24024.109550499998,41506.0,122,70
HashMapUsage,1,1,19963.5755565,41909.0,24172.401469499993,41559.0,122,70
HashMapUsage,1,1,20094.5740755,41915.0,24243.892874500012,41565.0,122,70
HashMapUsage,1,1,20105.506188999985,41982.0,24322.790872999987,41568.0,122,70
HashMapUsage,1,1,20110.93635999998,41999.0,24339.259123999993,41599.0,122,70
HashMapUsage,1,1,20259.16707400001,42008.0,24390.9224305,41607.0,122,70
HashMapUsage,1,1,20310.974263499993,42008.0,24446.789711500005,41616.0,122,70
HashMapUsage,1,1,20313.717624999994,42011.0,24549.477717000012,41654.0,122,70
HashMapUsage,1,1,20351.52333800001,42014.0,24591.18820749999,41655.0,122,70
HashMapUsage,1,1,20355.081692500004,42050.0,24633.945581999993,41661.0,122,70
HashMapUsage,1,1,20380.296590000005,42070.0,24648.148779999992,41661.0,122,70
HashMapUsage,1,1,20409.667456499992,42071.0,24648.192918999997,41665.0,122,70
HashMapUsage,1,1,20467.080271499985,42082.0,24666.616769,41674.0,122,70
HashMapUsage,1,1,20469.390110500004,42106.0,24687.431934000007,41695.0,122,70
HashMapUsage,1,1,20512.72482400001,42109.0,24689.52363499999,41716.0,122,70
HashMapUsage,1,1,20663.67636,42151.0,24759.820585999998,41749.0,122,70
HashMapUsage,1,1,20687.713721999997,42169.0,24811.92098099999,41763.0,122,70
HashMapUsage,1,1,20789.461213999988,42169.0,24867.503915500005,41764.0,122,70
HashMapUsage,1,1,20947.670178,42215.0,24949.30827899998,41772.0,122,70
HashMapUsage,1,1,21096.890056000022,42252.0,25171.763513500002,41797.0,122,70
HashMapUsage,1,1,21173.332053499995,42263.0,25433.882803500022,41810.0,122,70
HashMapUsage,1,1,21509.973625999995,42386.0,25537.296214500017,41871.0,122,70
HashMapUsage,1,1,22006.605285000005,42457.0,25641.000807,41896.0,122,70
HashMapUsage,1,1,22384.5418585,42581.0,25910.41394000001,41917.0,122,70
HashMapUsage,1,1,21456.95248799999,49276.0,25846.299363500013,49069.0,185,69
HashMapUsage,1,1,21561.048384499998,49386.0,25936.078100000002,49079.0,185,69
HashMapUsage,1,1,21701.413230000013,49429.0,25992.509792,49080.0,185,69
HashMapUsage,1,1,21717.68738699999,49440.0,26058.259770499993,49080.0,185,69
HashMapUsage,1,1,21724.529802000012,49482.0,26212.7608865,49080.0,185,69
HashMapUsage,1,1,21802.635305999996,49488.0,26266.618067999996,49082.0,185,69
HashMapUsage,1,1,21838.554051000003,49498.0,26303.5576585,49083.0,185,69
HashMapUsage,1,1,21844.144717500003,49574.0,26470.927034500008,49174.0,185,69
HashMapUsage,1,1,21857.158377499993,49582.0,26642.695929999983,49183.0,185,69
HashMapUsage,1,1,21858.7834485,49583.0,26691.928670500005,49185.0,185,69
HashMapUsage,1,1,21955.261413999993,49587.0,26738.122179999984,49186.0,185,69
HashMapUsage,1,1,21994.976863000004,49590.0,26751.36781399999,49193.0,185,69
HashMapUsage,1,1,22004.802484000018,49592.0,26753.47113349999,49228.0,185,69
HashMapUsage,1,1,22044.058519999995,49592.0,26772.239879000004,49257.0,185,69
HashMapUsage,1,1,22069.65981000001,49592.0,26859.331211499997,49270.0,185,69
HashMapUsage,1,1,22073.153185500014,49605.0,26870.407751999996,49274.0,185,69
HashMapUsage,1,1,22086.40577100001,49619.0,26875.445706999995,49282.0,185,69
HashMapUsage,1,1,22125.947330500003,49653.0,27068.481624499964,49300.0,185,69
HashMapUsage,1,1,22270.306245000003,49670.0,27104.60747099999,49301.0,185,69
HashMapUsage,1,1,22319.944595500005,49686.0,27175.526923999998,49325.0,185,69
HashMapUsage,1,1,22342.63598499999,49688.0,27265.20442850001,49355.0,185,69
HashMapUsage,1,1,22527.560264000003,49694.0,27482.73493,49373.0,185,69
HashMapUsage,1,1,22545.374273999998,49733.0,27530.657667499996,49394.0,185,69
HashMapUsage,1,1,22562.091153000016,49780.0,27822.955576999982,49483.0,185,69
HashMapUsage,1,1,23074.876986999996,49791.0,28061.215103500013,49550.0,185,69
HashMapUsage,1,1,25519.920665500027,59529.0,30620.953954000015,59485.0,76,56
HashMapUsage,1,1,25925.03586349999,59611.0,31204.751241499984,59495.0,76,56
HashMapUsage,1,1,26196.809740499986,59623.0,31244.03676599997,59523.0,76,56
HashMapUsage,1,1,26497.23890500001,59645.0,31427.474202,59570.0,76,56
HashMapUsage,1,1,26662.39471599999,59684.0,31547.847629499985,59616.0,76,56
HashMapUsage,1,1,26712.013713999982,59685.0,31590.2910885,59621.0,76,56
HashMapUsage,1,1,26739.92384300001,59716.0,31685.126005500002,59666.0,76,56
HashMapUsage,1,1,27007.132253499993,59719.0,31687.31983050001,59688.0,76,56
HashMapUsage,1,1,30816.086529500008,59720.0,31699.801206499982,59694.0,76,56
HashMapUsage,1,1,31281.604227999967,59722.0,31722.479274499998,59716.0,76,56
HashMapUsage,1,1,31326.731999499963,59766.0,31728.411529500034,59717.0,76,56
HashMapUsage,1,1,31358.551757500005,59773.0,31820.8550305,59723.0,76,56
HashMapUsage,1,1,31386.773892999976,59807.0,31910.0554475,59725.0,76,56
HashMapUsage,1,1,31543.848372499975,59822.0,31937.559687999972,59728.0,76,56
HashMapUsage,1,1,31557.063701499967,59822.0,31948.40786949997,59730.0,76,56
HashMapUsage,1,1,31611.029611500016,59829.0,31951.512380999997,59738.0,76,56
HashMapUsage,1,1,31642.36279649995,59872.0,31967.679156000002,59772.0,76,56
HashMapUsage,1,1,31825.170626999985,59966.0,32125.892040499984,59772.0,76,56
HashMapUsage,1,1,32080.353717999977,59972.0,32142.69469349996,59780.0,76,56
HashMapUsage,1,1,32081.92130199997,60022.0,32250.922975,59817.0,76,56
HashMapUsage,1,1,32304.97593349999,60023.0,32429.668746999985,59820.0,76,56
HashMapUsage,1,1,32349.412067499998,60118.0,32581.183107500015,59821.0,76,56
HashMapUsage,1,1,32493.834435500004,60121.0,32721.66130050001,59829.0,76,56
HashMapUsage,1,1,32673.216535999985,60126.0,32885.8139385,59930.0,76,56
HashMapUsage,1,1,33382.16904949996,60196.0,34303.66422349998,60016.0,76,56
HashMapUsage,1,1,19729.6368065,42764.0,20223.833945999977,42881.0,41,19
HashMapUsage,1,1,19950.548075999995,42786.0,20272.118436500015,42886.0,41,19
HashMapUsage,1,1,20008.839907000012,42900.0,20374.805440500022,42995.0,41,19
HashMapUsage,1,1,20086.629710000016,42905.0,20417.007534499982,42996.0,41,19
HashMapUsage,1,1,20094.084111000004,42941.0,20434.08513499998,43000.0,41,19
HashMapUsage,1,1,20225.622203499996,42950.0,20502.275039499986,43004.0,41,19
HashMapUsage,1,1,20296.404486000003,42953.0,20518.404523499994,43005.0,41,19
HashMapUsage,1,1,20555.058438999993,42959.0,20574.213683500006,43009.0,41,19
HashMapUsage,1,1,20621.63896699999,42984.0,20601.491943999994,43048.0,41,19
HashMapUsage,1,1,20621.71082950001,42990.0,20724.577540499984,43063.0,41,19
HashMapUsage,1,1,20704.99120499999,43000.0,20773.393635999986,43080.0,41,19
HashMapUsage,1,1,20754.090126999996,43001.0,20887.734871499986,43092.0,41,19
HashMapUsage,1,1,20894.47844099999,43004.0,20905.445652,43093.0,41,19
HashMapUsage,1,1,20904.94899800001,43057.0,20909.2032685,43097.0,41,19
HashMapUsage,1,1,20927.030448499994,43059.0,21112.263793999984,43098.0,41,19
HashMapUsage,1,1,20988.411835000006,43092.0,21158.84159050001,43100.0,41,19
HashMapUsage,1,1,21082.554489999984,43093.0,21201.01867000001,43110.0,41,19
HashMapUsage,1,1,21145.632612999998,43146.0,21253.288698999997,43145.0,41,19
HashMapUsage,1,1,21203.781305999986,43152.0,21255.13674000001,43151.0,41,19
HashMapUsage,1,1,21256.586993,43165.0,21256.468893000005,43152.0,41,19
HashMapUsage,1,1,21315.1871235,43194.0,21459.929309500003,43156.0,41,19
HashMapUsage,1,1,21408.389940000005,43198.0,21974.351036500007,43194.0,41,19
HashMapUsage,1,1,21532.621831499986,43200.0,22322.89495599999,43194.0,41,19
HashMapUsage,1,1,21575.651642999997,43201.0,22323.256501499993,43209.0,41,19
HashMapUsage,1,1,21901.221070500003,43301.0,22781.22484299999,43300.0,41,19
HashMapUsage,1,1,18934.81311150001,39834.0,19380.8472005,39945.0,40,18
HashMapUsage,1,1,19044.317965,39842.0,19531.4315615,39989.0,40,18
HashMapUsage,1,1,19120.165201499996,39865.0,19614.17740049999,39992.0,40,18
HashMapUsage,1,1,19216.510508499985,39895.0,19662.431342999997,39994.0,40,18
HashMapUsage,1,1,19279.76038,39947.0,19667.071251999994,40037.0,40,18
HashMapUsage,1,1,19280.246322000006,39988.0,19707.278526000013,40046.0,40,18
HashMapUsage,1,1,19420.7283015,39996.0,19707.432405500003,40046.0,40,18
HashMapUsage,1,1,19437.78128600002,40034.0,19807.24135499999,40048.0,40,18
HashMapUsage,1,1,19550.580441000013,40049.0,19841.04861899998,40091.0,40,18
HashMapUsage,1,1,19605.394239000012,40052.0,19851.239592000005,40092.0,40,18
HashMapUsage,1,1,19622.0944375,40083.0,19901.0684545,40102.0,40,18
HashMapUsage,1,1,19637.318699499996,40092.0,19980.889742000007,40144.0,40,18
HashMapUsage,1,1,19774.247999000003,40092.0,19990.234446499995,40147.0,40,18
HashMapUsage,1,1,19818.334016999986,40096.0,20027.578507500013,40147.0,40,18
HashMapUsage,1,1,19933.019956499986,40099.0,20059.369224500006,40154.0,40,18
HashMapUsage,1,1,20093.147956499986,40187.0,20089.630920999996,40155.0,40,18
HashMapUsage,1,1,20227.177503999996,40188.0,20184.224064499995,40162.0,40,18
HashMapUsage,1,1,20233.02990100002,40190.0,20209.159797500008,40171.0,40,18
HashMapUsage,1,1,20297.454033500002,40196.0,20379.144578000003,40185.0,40,18
HashMapUsage,1,1,20387.831176000003,40197.0,20435.546035000007,40192.0,40,18
HashMapUsage,1,1,20450.072643,40201.0,20452.584278000006,40196.0,40,18
HashMapUsage,1,1,20728.397436000007,40237.0,20544.919637500007,40260.0,40,18
HashMapUsage,1,1,21724.731055,40241.0,21372.825896,40288.0,40,18
HashMapUsage,1,1,22151.662484500015,40246.0,21928.471653499997,40348.0,40,18
HashMapUsage,1,1,22227.869015500008,40252.0,22012.97454200001,40364.0,40,18
HashMapUsage,1,1,20024.89243549999,41437.0,19991.18288149999,41310.0,41,19
HashMapUsage,1,1,20211.705856500008,41447.0,20049.829780500004,41452.0,41,19
HashMapUsage,1,1,20341.339008000006,41475.0,20127.508431000006,41458.0,41,19
HashMapUsage,1,1,20383.090434500016,41490.0,20197.173517500007,41496.0,41,19
HashMapUsage,1,1,20387.938682499997,41492.0,20272.270224999997,41497.0,41,19
HashMapUsage,1,1,20415.771406499996,41495.0,20299.038090999995,41500.0,41,19
HashMapUsage,1,1,20504.113534499997,41497.0,20332.29776499999,41552.0,41,19
HashMapUsage,1,1,20509.299358999997,41548.0,20337.043812,41552.0,41,19
HashMapUsage,1,1,20537.615373,41562.0,20337.281455500004,41560.0,41,19
HashMapUsage,1,1,20680.613474000005,41576.0,20340.800964500002,41566.0,41,19
HashMapUsage,1,1,20786.350901499995,41592.0,20432.334924000003,41631.0,41,19
HashMapUsage,1,1,20879.496743999993,41594.0,20563.196631000003,41643.0,41,19
HashMapUsage,1,1,20906.909881499992,41614.0,20711.660958999993,41645.0,41,19
HashMapUsage,1,1,20908.861249499994,41648.0,20774.246107999992,41646.0,41,19
HashMapUsage,1,1,20955.363806999987,41663.0,20820.228623499996,41657.0,41,19
HashMapUsage,1,1,20955.518933,41685.0,20847.35256700002,41688.0,41,19
HashMapUsage,1,1,20982.206759500008,41695.0,20896.34824000001,41691.0,41,19
HashMapUsage,1,1,21059.266432999982,41695.0,20967.807026999995,41758.0,41,19
HashMapUsage,1,1,21133.146030499996,41705.0,20977.913359499995,41787.0,41,19
HashMapUsage,1,1,21238.323756499994,41707.0,21006.332505499995,41791.0,41,19
HashMapUsage,1,1,21242.619894999996,41734.0,21012.106849,41794.0,41,19
HashMapUsage,1,1,21320.414109,41774.0,21086.193197000004,41797.0,41,19
HashMapUsage,1,1,21384.169956499994,41798.0,21194.63946699999,41846.0,41,19
HashMapUsage,1,1,21434.837356999982,41855.0,21419.015758000005,41890.0,41,19
HashMapUsage,1,1,21919.45654349999,41907.0,21553.613368499973,41897.0,41,19
HashMapUsage,1,1,21509.580121000006,48781.0,21735.498136000006,48870.0,41,16
HashMapUsage,1,1,21656.458889500005,48893.0,21925.821947499993,48877.0,41,16
HashMapUsage,1,1,21869.249143000015,48961.0,21927.672514999995,48975.0,41,16
HashMapUsage,1,1,22089.51388699998,48965.0,22036.391704000012,48978.0,41,16
HashMapUsage,1,1,22184.870654499984,48967.0,22241.71575349999,48980.0,41,16
HashMapUsage,1,1,22325.83736699999,48971.0,22360.433270499976,48984.0,41,16
HashMapUsage,1,1,22363.35895649999,48971.0,22370.44797649999,49024.0,41,16
HashMapUsage,1,1,22399.370350000016,48971.0,22484.518500499988,49045.0,41,16
HashMapUsage,1,1,22405.285684500006,48972.0,22505.079728999994,49068.0,41,16
HashMapUsage,1,1,22581.69559049999,48977.0,22738.77307499998,49074.0,41,16
HashMapUsage,1,1,22586.883855999986,48988.0,22886.183434500002,49074.0,41,16
HashMapUsage,1,1,22638.636534499994,49002.0,22924.126306000006,49074.0,41,16
HashMapUsage,1,1,22712.489132499995,49014.0,23048.713159000003,49078.0,41,16
HashMapUsage,1,1,22850.675887499998,49029.0,23059.013328499997,49079.0,41,16
HashMapUsage,1,1,22891.2732405,49064.0,23064.128524500007,49082.0,41,16
HashMapUsage,1,1,23013.886164499992,49067.0,23096.990201500008,49114.0,41,16
HashMapUsage,1,1,23027.310252,49068.0,23121.514076499996,49124.0,41,16
HashMapUsage,1,1,23484.181499499995,49074.0,23269.051716000005,49130.0,41,16
HashMapUsage,1,1,23515.9011005,49095.0,23368.16228599999,49166.0,41,16
HashMapUsage,1,1,23631.353244,49164.0,23434.174840000025,49169.0,41,16
HashMapUsage,1,1,23632.870562999986,49172.0,23760.492488000007,49171.0,41,16
HashMapUsage,1,1,23857.746785999996,49176.0,24021.962517500015,49177.0,41,16
HashMapUsage,1,1,23876.136559499995,49181.0,24040.124326999998,49178.0,41,16
HashMapUsage,1,1,24274.8344925,49186.0,24327.38312449998,49283.0,41,16
HashMapUsage,1,1,28931.858936499975,49268.0,24406.421784499973,49393.0,41,16
HashMapUsage,1,1,25207.173286,59396.0,25164.311274000003,59405.0,40,18
HashMapUsage,1,1,25421.81237949998,59421.0,25353.678331,59407.0,40,18
HashMapUsage,1,1,25431.446685999996,59453.0,25690.12885000001,59409.0,40,18
HashMapUsage,1,1,25496.700639500006,59490.0,25859.242634,59416.0,40,18
HashMapUsage,1,1,25623.24925600001,59504.0,25942.380996000004,59499.0,40,18
HashMapUsage,1,1,25724.078918500032,59504.0,26014.853963499987,59500.0,40,18
HashMapUsage,1,1,25857.455036499992,59506.0,26103.54421999998,59506.0,40,18
HashMapUsage,1,1,25901.669748500008,59509.0,26148.19450599999,59507.0,40,18
HashMapUsage,1,1,25905.36552149999,59511.0,26258.162499500002,59507.0,40,18
HashMapUsage,1,1,25913.579659999996,59521.0,26299.294320999994,59513.0,40,18
HashMapUsage,1,1,25927.718993,59598.0,26403.571743499975,59515.0,40,18
HashMapUsage,1,1,25945.221253500007,59599.0,26501.055908499995,59530.0,40,18
HashMapUsage,1,1,25988.391645999985,59599.0,26593.575870999994,59565.0,40,18
HashMapUsage,1,1,26170.129248000023,59601.0,26669.32768949998,59589.0,40,18
HashMapUsage,1,1,26186.339508500005,59604.0,26746.743180499994,59593.0,40,18
HashMapUsage,1,1,26214.232026500013,59605.0,26759.407756499982,59594.0,40,18
HashMapUsage,1,1,26308.773792499956,59608.0,26876.944304500008,59603.0,40,18
HashMapUsage,1,1,26314.60783750001,59608.0,26889.277752000016,59611.0,40,18
